"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(9) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"><u><font style=\"color: rgb(0, 1...</span>","#1193549653 > div:nth-child(10) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Presentational markup used that has become obsolete in HTML5.","error","<font style=\"color: rgb(0, 144, 3);\"></font>","#1193549653 > div:nth-child(10) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"color: rgb(0, 144, 3);\"></font>","#1193549653 > div:nth-child(10) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(11) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(12) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(13) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(14) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"><u><font style=\"color: rgb(0, 1...</span>","#1193549653 > div:nth-child(15) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Presentational markup used that has become obsolete in HTML5.","error","<font style=\"color: rgb(0, 144, 3);\"></font>","#1193549653 > div:nth-child(15) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"color: rgb(0, 144, 3);\"></font>","#1193549653 > div:nth-child(15) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"><u><font style=\"color: rgb(0, 1...</span>","#1193549653 > div:nth-child(16) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Presentational markup used that has become obsolete in HTML5.","error","<font style=\"color: rgb(0, 144, 3);\"></font>","#1193549653 > div:nth-child(16) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"color: rgb(0, 144, 3);\"></font>","#1193549653 > div:nth-child(16) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"><u><font style=\"color: rgb(176,...</span>","#1193549653 > div:nth-child(17) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Presentational markup used that has become obsolete in HTML5.","error","<font style=\"color: rgb(176, 20, 48);\"></font>","#1193549653 > div:nth-child(17) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"color: rgb(176, 20, 48);\"></font>","#1193549653 > div:nth-child(17) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"><u><font style=\"color: rgb(0, 9...</span>","#1193549653 > div:nth-child(18) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Presentational markup used that has become obsolete in HTML5.","error","<font style=\"color: rgb(0, 96, 4);\"></font>","#1193549653 > div:nth-child(18) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"color: rgb(0, 96, 4);\"></font>","#1193549653 > div:nth-child(18) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(19) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(20) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"><u><font style=\"color: rgb(0, 1...</span>","#1193549653 > div:nth-child(21) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Presentational markup used that has become obsolete in HTML5.","error","<font style=\"color: rgb(0, 144, 3);\"></font>","#1193549653 > div:nth-child(21) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"color: rgb(0, 144, 3);\"></font>","#1193549653 > div:nth-child(21) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"><u><font style=\"color: rgb(176,...</span>","#1193549653 > div:nth-child(22) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Presentational markup used that has become obsolete in HTML5.","error","<font style=\"color: rgb(176, 20, 48);\"></font>","#1193549653 > div:nth-child(22) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"color: rgb(176, 20, 48);\"></font>","#1193549653 > div:nth-child(22) > span > u > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(23) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(24) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(25) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(26) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(27) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(28) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"background-color: rgba(0, 0, 0, 0);\"></span>","#1193549653 > div:nth-child(29) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"><font style=\"color: rgb(209, 33...</span>","#1193549653 > div:nth-child(30) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Presentational markup used that has become obsolete in HTML5.","error","<font style=\"color: rgb(209, 33, 33);\"></font>","#1193549653 > div:nth-child(30) > span > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"color: rgb(209, 33, 33);\"></font>","#1193549653 > div:nth-child(30) > span > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"><font style=\"color: rgb(209, 33...</span>","#1193549653 > div:nth-child(31) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Presentational markup used that has become obsolete in HTML5.","error","<font style=\"color: rgb(209, 33, 33);\"></font>","#1193549653 > div:nth-child(31) > span > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"color: rgb(209, 33, 33);\"></font>","#1193549653 > div:nth-child(31) > span > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"><font style=\"color: rgb(209, 33...</span>","#1193549653 > div:nth-child(32) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Presentational markup used that has become obsolete in HTML5.","error","<font style=\"color: rgb(209, 33, 33);\"></font>","#1193549653 > div:nth-child(32) > span > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"color: rgb(209, 33, 33);\"></font>","#1193549653 > div:nth-child(32) > span > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span style=\"font-weight: 700; background-color: rgba(0, 0, 0, 0);\"><font style=\"color: rgb(209, 33...</span>","#1193549653 > div:nth-child(33) > span"
