"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Welcome To Rosliston Medical Ce...</title>","html > head > title"
"WCAG2AAA.Principle3.Guideline3_1.3_1_1.H57.2","The html element should have a lang or xml:lang attribute which describes the language of the document.","error","<html><head>\n\n<title>Welcome To Rosli...</html>","html"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Center","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<center>\n<link rel=\"stylesheet\" href=\"i...</center>","html > body > center"
"WCAG2AAA.Principle2.Guideline2_4.2_4_8.H59.1","Link elements can only be located in the head section of the document.","error","<link rel=\"stylesheet\" href=\"index_style.css\" type=\"text/css\">","html > body > center > link"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 4.5:1, but text in this element has a contrast ratio of 2.34:1. Recommendation: change text colour to #57799b.","error","<h1>Rosliston Medical Centre<span><...</h1>","html > body > center > div > h1"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1_AAA.G141","The heading structure is not logically nested. This h4 element should be an h2 to be properly nested.","error","<h4>Main Street, Rosliston, Swadlin...</h4>","html > body > center > div > h4:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.34:1. Recommendation: change text colour to #395b7d.","error","<h4>Main Street, Rosliston, Swadlin...</h4>","html > body > center > div > h4:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.34:1. Recommendation: change text colour to #395b7d.","error","<h4> Appointments 01283 761527<span...</h4>","html > body > center > div > h4:nth-child(3)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Center","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<center>\n<img alt=\"Surgery Photo\" src=\"...</center>","html > body > center > div > div > center:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Surgery Photo\" src=\"graphics/rosnewlogo.jpg\">","html > body > center > div > div > center:nth-child(1) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Surgery Photo\" src=\"graphics/rosnewlogo.jpg\">","html > body > center > div > div > center:nth-child(1) > img"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Center","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<center>\n\n\n<br>\n\n\n\n<center><p style=\"fo...</center>","html > body > center > div > div > center:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Center","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<center><p style=\"font-size:30px\">\n<a h...</center>","html > body > center > div > div > center:nth-child(2) > center"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 4.5:1, but text in this element has a contrast ratio of 2.34:1. Recommendation: change text colour to #57799b.","error","<a href=\"mainpage.htm\" target=\"_self\">enter site</a>","html > body > center > div > div > center:nth-child(2) > center > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"mainpage.htm\" target=\"_self\">enter site</a>","html > body > center > div > div > center:nth-child(2) > center > p > a"
