"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Delta Healthcare, Park Healthca...</title>","html > head > title"
"WCAG2AAA.Principle3.Guideline3_1.3_1_1.H57.2","The html element should have a lang or xml:lang attribute which describes the language of the document.","error","<html><head>\n<meta http-equiv=\"Conten...</html>","html"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"images/bv11269.jpg\" id=\"Image1\" alt=\"\" align=\"top\" border=\"0\" style=\"width:163px;height:210px;\">","#Image1"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<img src=\"images/bv11269.jpg\" id=\"Image1\" alt=\"\" align=\"top\" border=\"0\" style=\"width:163px;height:210px;\">","#Image1"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"images/bv11269.jpg\" id=\"Image1\" alt=\"\" align=\"top\" border=\"0\" style=\"width:163px;height:210px;\">","#Image1"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font style=\"font-size:48px\" color=\"#7F7F7F\" face=\"Arial\"><b>HOME</b></font>","#bv_Text3 > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"font-size:48px\" color=\"#7F7F7F\" face=\"Arial\"><b>HOME</b></font>","#bv_Text3 > font"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.B","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<b>HOME</b>","#bv_Text3 > font > b"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<b>HOME</b>","#bv_Text3 > font > b"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font style=\"font-size:19px\" color=\"#000000\" face=\"Arial\"><b>WEBSITE MENU</b></font>","#bv_Text2 > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"font-size:19px\" color=\"#000000\" face=\"Arial\"><b>WEBSITE MENU</b></font>","#bv_Text2 > font"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.B","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<b>WEBSITE MENU</b>","#bv_Text2 > font > b"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<b>WEBSITE MENU</b>","#bv_Text2 > font > b"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"images/bv11279.jpg\" id=\"Image5\" alt=\"\" align=\"top\" border=\"0\" style=\"width:58px;height:71px;\">","#Image5"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<img src=\"images/bv11279.jpg\" id=\"Image5\" alt=\"\" align=\"top\" border=\"0\" style=\"width:58px;height:71px;\">","#Image5"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"images/bv11279.jpg\" id=\"Image5\" alt=\"\" align=\"top\" border=\"0\" style=\"width:58px;height:71px;\">","#Image5"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"images/bv11281.jpg\" id=\"Image7\" alt=\"\" align=\"top\" border=\"0\" style=\"width:74px;height:74px;\">","#Image7"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<img src=\"images/bv11281.jpg\" id=\"Image7\" alt=\"\" align=\"top\" border=\"0\" style=\"width:74px;height:74px;\">","#Image7"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"images/bv11281.jpg\" id=\"Image7\" alt=\"\" align=\"top\" border=\"0\" style=\"width:74px;height:74px;\">","#Image7"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"images/bv11280.jpg\" id=\"Image6\" alt=\"\" align=\"top\" border=\"0\" style=\"width:74px;height:74px;\">","#Image6"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<img src=\"images/bv11280.jpg\" id=\"Image6\" alt=\"\" align=\"top\" border=\"0\" style=\"width:74px;height:74px;\">","#Image6"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"images/bv11280.jpg\" id=\"Image6\" alt=\"\" align=\"top\" border=\"0\" style=\"width:74px;height:74px;\">","#Image6"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font style=\"font-size:19px\" color=\"#000000\" face=\"Arial\"><b>WELCOME</b></font>","#bv_Text4 > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"font-size:19px\" color=\"#000000\" face=\"Arial\"><b>WELCOME</b></font>","#bv_Text4 > font"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.B","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<b>WELCOME</b>","#bv_Text4 > font > b"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<b>WELCOME</b>","#bv_Text4 > font > b"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font style=\"font-size:13px\" color=\"#000000\" face=\"Arial\"><b>All are welcome regardless o...</font>","#bv_Text8 > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"font-size:13px\" color=\"#000000\" face=\"Arial\"><b>All are welcome regardless o...</font>","#bv_Text8 > font"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.B","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<b>All are welcome regardless of a...</b>","#bv_Text8 > font > b"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<b>All are welcome regardless of a...</b>","#bv_Text8 > font > b"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"javascript:popupwnd('http://www.nhs.uk/nhsengland/aboutnhsservices/uk-visitors/pages/accessing-nhs-services.aspx','yes','yes','yes','yes','yes','yes','50','50','750','1000')\" target=\"_self\"><img src=\"images/bv11298.jpg\" i...</a>","#bv_Image16 > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img src=\"images/bv11298.jpg\" id=\"Image16\" alt=\"Language Support Page for your surgery website\" align=\"top\" border=\"0\" style=\"width:139px;height:93px;\">","#Image16"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<img src=\"images/bv11298.jpg\" id=\"Image16\" alt=\"Language Support Page for your surgery website\" align=\"top\" border=\"0\" style=\"width:139px;height:93px;\">","#Image16"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"images/bv11298.jpg\" id=\"Image16\" alt=\"Language Support Page for your surgery website\" align=\"top\" border=\"0\" style=\"width:139px;height:93px;\">","#Image16"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.Font","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<font style=\"font-size:13px\" color=\"#000000\" face=\"Arial\"><b>Visitors to the UK</b></font>","#bv_Text13 > font"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<font style=\"font-size:13px\" color=\"#000000\" face=\"Arial\"><b>Visitors to the UK</b></font>","#bv_Text13 > font"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.B","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<b>Visitors to the UK</b>","#bv_Text13 > font > b"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<b>Visitors to the UK</b>","#bv_Text13 > font > b"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"images/bv11299.jpg\" id=\"Image8\" alt=\"\" align=\"top\" border=\"0\" style=\"width:66px;height:66px;\">","#Image8"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<img src=\"images/bv11299.jpg\" id=\"Image8\" alt=\"\" align=\"top\" border=\"0\" style=\"width:66px;height:66px;\">","#Image8"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"images/bv11299.jpg\" id=\"Image8\" alt=\"\" align=\"top\" border=\"0\" style=\"width:66px;height:66px;\">","#Image8"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"javascript:popupwnd('https://translate.google.co.uk/','yes','yes','yes','yes','yes','yes','50','50','1500','2500')\" target=\"_self\"><img src=\"images/bv11282.jpg\" i...</a>","#bv_Image9 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"javascript:popupwnd('https://translate.google.co.uk/','yes','yes','yes','yes','yes','yes','50','50','1500','2500')\" target=\"_self\"><img src=\"images/bv11282.jpg\" i...</a>","#bv_Image9 > a"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<img src=\"images/bv11282.jpg\" id=\"Image9\" alt=\"\" align=\"top\" border=\"0\" style=\"width:96px;height:42px;\">","#Image9"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"images/bv11282.jpg\" id=\"Image9\" alt=\"\" align=\"top\" border=\"0\" style=\"width:96px;height:42px;\">","#Image9"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"images/bv11300.jpg\" id=\"Image10\" alt=\"\" align=\"top\" border=\"0\" style=\"width:48px;height:43px;\">","#Image10"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H49.AlignAttr","Semantic markup should be used to mark emphasised or special text so that it can be programmatically determined.","warning","<img src=\"images/bv11300.jpg\" id=\"Image10\" alt=\"\" align=\"top\" border=\"0\" style=\"width:48px;height:43px;\">","#Image10"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"images/bv11300.jpg\" id=\"Image10\" alt=\"\" align=\"top\" border=\"0\" style=\"width:48px;height:43px;\">","#Image10"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.LayoutTable","This table appears to be a layout table. If it is meant to instead be a data table, ensure header cells are identified using th elements.","notice","<table cellspacing=\"0\" cellpadding=\"0\" border=\"0\"><tbody><tr><td class=\"ThemeMenu...</table>","#MenuIDMenuBar1 > table"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.LayoutTable","This table appears to be a layout table. If it is meant to instead be a data table, ensure header cells are identified using th elements.","notice","<table summary=\"main menu\" cellpadding=\"0\" border=\"0\" class=\"ThemeMenuBar1Menu\" cellspacing=\"0\"><tbody><tr class=\"ThemeMenuBar1...</table>","#MenuIDMenuBar1 > table > tbody > tr > td > table"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H73.3.LayoutTable","This table appears to be used for layout, but contains a summary attribute. Layout tables must not contain summary attributes, or if supplied, must be empty.","error","<table summary=\"main menu\" cellpadding=\"0\" border=\"0\" class=\"ThemeMenuBar1Menu\" cellspacing=\"0\"><tbody><tr class=\"ThemeMenuBar1...</table>","#MenuIDMenuBar1 > table > tbody > tr > td > table"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,0)\" onmousedown=\"cmItemMouseDown (this,1,null,0,0)\" onmouseout=\"cmItemMouseOut (this,1,null,0,0)\" onmouseup=\"cmItemMouseUp (this,1,null,0,0)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,0)\" onmousedown=\"cmItemMouseDown (this,1,null,0,0)\" onmouseout=\"cmItemMouseOut (this,1,null,0,0)\" onmouseup=\"cmItemMouseUp (this,1,null,0,0)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseDown","Ensure the functionality provided by mousing down on this element is available through the keyboard; for instance, using the keydown event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,0)\" onmousedown=\"cmItemMouseDown (this,1,null,0,0)\" onmouseout=\"cmItemMouseOut (this,1,null,0,0)\" onmouseup=\"cmItemMouseUp (this,1,null,0,0)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseUp","Ensure the functionality provided by mousing up on this element is available through the keyboard; for instance, using the keyup event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,0)\" onmousedown=\"cmItemMouseDown (this,1,null,0,0)\" onmouseout=\"cmItemMouseOut (this,1,null,0,0)\" onmouseup=\"cmItemMouseUp (this,1,null,0,0)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,1)\" onmousedown=\"cmItemMouseDown (this,1,null,0,1)\" onmouseout=\"cmItemMouseOut (this,1,null,0,1)\" onmouseup=\"cmItemMouseUp (this,1,null,0,1)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,1)\" onmousedown=\"cmItemMouseDown (this,1,null,0,1)\" onmouseout=\"cmItemMouseOut (this,1,null,0,1)\" onmouseup=\"cmItemMouseUp (this,1,null,0,1)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseDown","Ensure the functionality provided by mousing down on this element is available through the keyboard; for instance, using the keydown event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,1)\" onmousedown=\"cmItemMouseDown (this,1,null,0,1)\" onmouseout=\"cmItemMouseOut (this,1,null,0,1)\" onmouseup=\"cmItemMouseUp (this,1,null,0,1)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseUp","Ensure the functionality provided by mousing up on this element is available through the keyboard; for instance, using the keyup event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,1)\" onmousedown=\"cmItemMouseDown (this,1,null,0,1)\" onmouseout=\"cmItemMouseOut (this,1,null,0,1)\" onmouseup=\"cmItemMouseUp (this,1,null,0,1)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,2)\" onmousedown=\"cmItemMouseDown (this,1,null,0,2)\" onmouseout=\"cmItemMouseOut (this,1,null,0,2)\" onmouseup=\"cmItemMouseUp (this,1,null,0,2)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(3)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,2)\" onmousedown=\"cmItemMouseDown (this,1,null,0,2)\" onmouseout=\"cmItemMouseOut (this,1,null,0,2)\" onmouseup=\"cmItemMouseUp (this,1,null,0,2)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(3)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseDown","Ensure the functionality provided by mousing down on this element is available through the keyboard; for instance, using the keydown event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,2)\" onmousedown=\"cmItemMouseDown (this,1,null,0,2)\" onmouseout=\"cmItemMouseOut (this,1,null,0,2)\" onmouseup=\"cmItemMouseUp (this,1,null,0,2)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(3)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseUp","Ensure the functionality provided by mousing up on this element is available through the keyboard; for instance, using the keyup event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,2)\" onmousedown=\"cmItemMouseDown (this,1,null,0,2)\" onmouseout=\"cmItemMouseOut (this,1,null,0,2)\" onmouseup=\"cmItemMouseUp (this,1,null,0,2)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(3)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,3)\" onmousedown=\"cmItemMouseDown (this,1,null,0,3)\" onmouseout=\"cmItemMouseOut (this,1,null,0,3)\" onmouseup=\"cmItemMouseUp (this,1,null,0,3)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(4)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,3)\" onmousedown=\"cmItemMouseDown (this,1,null,0,3)\" onmouseout=\"cmItemMouseOut (this,1,null,0,3)\" onmouseup=\"cmItemMouseUp (this,1,null,0,3)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(4)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseDown","Ensure the functionality provided by mousing down on this element is available through the keyboard; for instance, using the keydown event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,3)\" onmousedown=\"cmItemMouseDown (this,1,null,0,3)\" onmouseout=\"cmItemMouseOut (this,1,null,0,3)\" onmouseup=\"cmItemMouseUp (this,1,null,0,3)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(4)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseUp","Ensure the functionality provided by mousing up on this element is available through the keyboard; for instance, using the keyup event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,3)\" onmousedown=\"cmItemMouseDown (this,1,null,0,3)\" onmouseout=\"cmItemMouseOut (this,1,null,0,3)\" onmouseup=\"cmItemMouseUp (this,1,null,0,3)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(4)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,4)\" onmousedown=\"cmItemMouseDown (this,1,null,0,4)\" onmouseout=\"cmItemMouseOut (this,1,null,0,4)\" onmouseup=\"cmItemMouseUp (this,1,null,0,4)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(5)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,4)\" onmousedown=\"cmItemMouseDown (this,1,null,0,4)\" onmouseout=\"cmItemMouseOut (this,1,null,0,4)\" onmouseup=\"cmItemMouseUp (this,1,null,0,4)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(5)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseDown","Ensure the functionality provided by mousing down on this element is available through the keyboard; for instance, using the keydown event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,4)\" onmousedown=\"cmItemMouseDown (this,1,null,0,4)\" onmouseout=\"cmItemMouseOut (this,1,null,0,4)\" onmouseup=\"cmItemMouseUp (this,1,null,0,4)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(5)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseUp","Ensure the functionality provided by mousing up on this element is available through the keyboard; for instance, using the keyup event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,4)\" onmousedown=\"cmItemMouseDown (this,1,null,0,4)\" onmouseout=\"cmItemMouseOut (this,1,null,0,4)\" onmouseup=\"cmItemMouseUp (this,1,null,0,4)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(5)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,5)\" onmousedown=\"cmItemMouseDown (this,1,null,0,5)\" onmouseout=\"cmItemMouseOut (this,1,null,0,5)\" onmouseup=\"cmItemMouseUp (this,1,null,0,5)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(6)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,5)\" onmousedown=\"cmItemMouseDown (this,1,null,0,5)\" onmouseout=\"cmItemMouseOut (this,1,null,0,5)\" onmouseup=\"cmItemMouseUp (this,1,null,0,5)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(6)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseDown","Ensure the functionality provided by mousing down on this element is available through the keyboard; for instance, using the keydown event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,5)\" onmousedown=\"cmItemMouseDown (this,1,null,0,5)\" onmouseout=\"cmItemMouseOut (this,1,null,0,5)\" onmouseup=\"cmItemMouseUp (this,1,null,0,5)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(6)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseUp","Ensure the functionality provided by mousing up on this element is available through the keyboard; for instance, using the keyup event.","warning","<tr class=\"ThemeMenuBar1MainItem\" onmouseover=\"cmItemMouseOverOpenSub (this,1,null,0,5)\" onmousedown=\"cmItemMouseDown (this,1,null,0,5)\" onmouseout=\"cmItemMouseOut (this,1,null,0,5)\" onmouseup=\"cmItemMouseUp (this,1,null,0,5)\"><td class=\"ThemeMenuBar...","#MenuIDMenuBar1 > table > tbody > tr > td > table > tbody > tr:nth-child(6)"
